CMPD_CHEMBLID,exp,smiles,wACSF_Rad0_0,wACSF_Rad0_1,wACSF_Rad0_2,wACSF_Rad1_0,wACSF_Rad1_1,wACSF_Rad1_2,wACSF_Rad2_0,wACSF_Rad2_1,wACSF_Rad2_2,wACSF_Rad3_0,wACSF_Rad3_1,wACSF_Rad3_2,wACSF_Rad4_0,wACSF_Rad4_1,wACSF_Rad4_2,wACSF_Rad5_0,wACSF_Rad5_1,wACSF_Rad5_2,wACSF_Rad6_0,wACSF_Rad6_1,wACSF_Rad6_2,wACSF_Rad7_0,wACSF_Rad7_1,wACSF_Rad7_2,wACSF_Rad8_0,wACSF_Rad8_1,wACSF_Rad8_2,wACSF_Rad9_0,wACSF_Rad9_1,wACSF_Rad9_2,wACSF_Rad10_0,wACSF_Rad10_1,wACSF_Rad10_2,wACSF_Rad11_0,wACSF_Rad11_1,wACSF_Rad11_2,wACSF_Rad12_0,wACSF_Rad12_1,wACSF_Rad12_2,wACSF_Rad13_0,wACSF_Rad13_1,wACSF_Rad13_2,wACSF_Rad14_0,wACSF_Rad14_1,wACSF_Rad14_2,wACSF_Rad15_0,wACSF_Rad15_1,wACSF_Rad15_2,wACSF_Rad16_0,wACSF_Rad16_1,wACSF_Rad16_2,wACSF_Rad17_0,wACSF_Rad17_1,wACSF_Rad17_2,wACSF_Rad18_0,wACSF_Rad18_1,wACSF_Rad18_2,wACSF_Rad19_0,wACSF_Rad19_1,wACSF_Rad19_2,wACSF_Rad20_0,wACSF_Rad20_1,wACSF_Rad20_2,wACSF_Rad21_0,wACSF_Rad21_1,wACSF_Rad21_2,wACSF_Rad22_0,wACSF_Rad22_1,wACSF_Rad22_2,wACSF_Rad23_0,wACSF_Rad23_1,wACSF_Rad23_2,wACSF_Rad24_0,wACSF_Rad24_1,wACSF_Rad24_2,wACSF_Ang0_0,wACSF_Ang0_1,wACSF_Ang0_2,wACSF_Ang1_0,wACSF_Ang1_1,wACSF_Ang1_2,wACSF_Ang2_0,wACSF_Ang2_1,wACSF_Ang2_2,wACSF_Ang3_0,wACSF_Ang3_1,wACSF_Ang3_2,wACSF_Ang4_0,wACSF_Ang4_1,wACSF_Ang4_2,wACSF_Ang5_0,wACSF_Ang5_1,wACSF_Ang5_2,wACSF_Ang6_0,wACSF_Ang6_1,wACSF_Ang6_2,wACSF_Ang7_0,wACSF_Ang7_1,wACSF_Ang7_2,wACSF_Ang8_0,wACSF_Ang8_1,wACSF_Ang8_2,wACSF_Ang9_0,wACSF_Ang9_1,wACSF_Ang9_2,wACSF_Ang10_0,wACSF_Ang10_1,wACSF_Ang10_2,wACSF_Ang11_0,wACSF_Ang11_1,wACSF_Ang11_2,wACSF_Ang12_0,wACSF_Ang12_1,wACSF_Ang12_2,wACSF_Ang13_0,wACSF_Ang13_1,wACSF_Ang13_2,wACSF_Ang14_0,wACSF_Ang14_1,wACSF_Ang14_2,wACSF_Ang15_0,wACSF_Ang15_1,wACSF_Ang15_2,wACSF_Ang16_0,wACSF_Ang16_1,wACSF_Ang16_2,wACSF_Ang17_0,wACSF_Ang17_1,wACSF_Ang17_2,wACSF_Ang18_0,wACSF_Ang18_1,wACSF_Ang18_2,wACSF_Ang19_0,wACSF_Ang19_1,wACSF_Ang19_2,wACSF_Ang20_0,wACSF_Ang20_1,wACSF_Ang20_2,wACSF_Ang21_0,wACSF_Ang21_1,wACSF_Ang21_2,wACSF_Ang22_0,wACSF_Ang22_1,wACSF_Ang22_2,wACSF_Ang23_0,wACSF_Ang23_1,wACSF_Ang23_2,wACSF_Ang24_0,wACSF_Ang24_1,wACSF_Ang24_2,wACSF_Ang25_0,wACSF_Ang25_1,wACSF_Ang25_2,wACSF_Ang26_0,wACSF_Ang26_1,wACSF_Ang26_2,wACSF_Ang27_0,wACSF_Ang27_1,wACSF_Ang27_2
1763,CHEMBL273575,2.08,CN1CC(c2ccccc2)c3cccc(N)c3C1,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,34.0,2.0,0.0,20.0,16.0,0.0,36.0,0.0,0.0,23.0,12.0,1.0,19.0,12.0,5.0,28.0,6.0,2.0,35.0,1.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,34.0,2.0,0.0,23.0,13.0,0.0,36.0,0.0,0.0,30.0,6.0,0.0,25.0,10.0,1.0,30.0,6.0,0.0,34.0,2.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,3.0,18.0,15.0,0.0,9.0,27.0,27.0,9.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,31.0,5.0,0.0,22.0,14.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0
1764,CHEMBL99737,1.6,Nc1cccc(NC(=O)c2ccc(CNC(=O)OCc3cccnc3)cc2)c1,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,44.0,4.0,0.0,32.0,16.0,0.0,46.0,2.0,0.0,24.0,20.0,4.0,23.0,17.0,8.0,37.0,11.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,42.0,6.0,0.0,30.0,18.0,0.0,46.0,2.0,0.0,34.0,14.0,0.0,29.0,19.0,0.0,44.0,4.0,0.0,47.0,1.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,1.0,30.0,17.0,0.0,28.0,20.0,38.0,10.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,43.0,5.0,0.0,40.0,8.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0
1765,CHEMBL2177602,0.9,CCc1c(cnn1c2ccc(cc2)C(=O)O)C(=O)NC3C4CC5CC(CC3C5)C4,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,55.0,1.0,0.0,54.0,2.0,0.0,31.0,25.0,0.0,49.0,7.0,0.0,43.0,5.0,8.0,31.0,17.0,8.0,38.0,13.0,5.0,46.0,10.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,55.0,1.0,0.0,28.0,28.0,0.0,47.0,9.0,0.0,48.0,8.0,0.0,36.0,20.0,0.0,43.0,13.0,0.0,53.0,3.0,0.0,55.0,1.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,6.0,45.0,5.0,5.0,29.0,22.0,48.0,8.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,54.0,2.0,0.0,49.0,7.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0
1766,CHEMBL894,2.12,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,33.0,1.0,0.0,34.0,0.0,0.0,33.0,1.0,0.0,27.0,7.0,0.0,24.0,8.0,2.0,29.0,3.0,2.0,31.0,3.0,0.0,33.0,1.0,0.0,33.0,1.0,0.0,34.0,0.0,0.0,33.0,1.0,0.0,32.0,2.0,0.0,34.0,0.0,0.0,32.0,2.0,0.0,29.0,5.0,0.0,32.0,2.0,0.0,34.0,0.0,0.0,33.0,1.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,1.0,23.0,10.0,0.0,22.0,12.0,33.0,1.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,27.0,7.0,0.0,26.0,8.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0
1767,CHEMBL2153183,2.02,CCCSc1nc(N[C@@H]2CC[C@H](CC2)C(=O)O)ccc1C(=O)NC3CCCCC3,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,61.0,1.0,0.0,58.0,4.0,0.0,30.0,32.0,0.0,58.0,4.0,0.0,53.0,6.0,3.0,39.0,17.0,6.0,43.0,16.0,3.0,50.0,12.0,0.0,59.0,3.0,0.0,59.0,2.0,1.0,62.0,0.0,0.0,58.0,4.0,0.0,35.0,27.0,0.0,61.0,1.0,0.0,51.0,11.0,0.0,45.0,17.0,0.0,50.0,12.0,0.0,60.0,2.0,0.0,58.0,4.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,26.0,36.0,0.0,15.0,34.0,13.0,44.0,18.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,54.0,8.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0
1768,CHEMBL263664,2.72,NC1(Cc2ccc(Cl)cc2)CCN(CC1)c3ncnc4[nH]ccc34,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,41.0,3.0,0.0,44.0,0.0,0.0,43.0,1.0,0.0,28.0,13.0,3.0,25.0,14.0,5.0,35.0,8.0,1.0,40.0,4.0,0.0,43.0,1.0,0.0,43.0,1.0,0.0,44.0,0.0,0.0,43.0,1.0,0.0,31.0,13.0,0.0,40.0,4.0,0.0,39.0,5.0,0.0,37.0,7.0,0.0,40.0,4.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,4.0,29.0,11.0,2.0,23.0,19.0,39.0,5.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,40.0,4.0,0.0,34.0,10.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0
1769,CHEMBL56261,1.58,CC(C)CCCC(C)\N=C\1/C=CN(Cc2ccccc2)c3cc(Cl)ccc13,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,55.0,1.0,0.0,27.0,29.0,0.0,55.0,1.0,0.0,39.0,12.0,5.0,33.0,17.0,6.0,45.0,9.0,2.0,50.0,6.0,0.0,55.0,0.0,1.0,55.0,1.0,0.0,56.0,0.0,0.0,51.0,5.0,0.0,36.0,20.0,0.0,55.0,1.0,0.0,46.0,9.0,1.0,42.0,12.0,2.0,52.0,4.0,0.0,54.0,2.0,0.0,52.0,4.0,0.0,55.0,1.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,22.0,33.0,1.0,13.0,19.0,24.0,23.0,33.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,54.0,2.0,0.0,44.0,12.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0
1770,CHEMBL1442864,2.9,CC1=CC(=O)Oc2c3CCCNc3c(C)cc12,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,31.0,1.0,0.0,20.0,12.0,0.0,29.0,2.0,1.0,22.0,7.0,3.0,18.0,8.0,6.0,23.0,9.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,23.0,9.0,0.0,29.0,3.0,0.0,24.0,8.0,0.0,22.0,10.0,0.0,30.0,2.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,20.0,12.0,0.0,5.0,27.0,24.0,8.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,24.0,8.0,0.0,22.0,10.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0
1771,CHEMBL2180037,3.3,CC#Cc1cncc(c1)c2cccc(c2)C3(N=C(C)C(=N3)N)C4CC4,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,43.0,2.0,0.0,45.0,0.0,0.0,44.0,1.0,0.0,28.0,16.0,1.0,25.0,14.0,6.0,35.0,8.0,2.0,43.0,2.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,41.0,4.0,0.0,40.0,5.0,0.0,39.0,6.0,0.0,37.0,8.0,0.0,43.0,2.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,13.0,28.0,4.0,7.0,22.0,16.0,27.0,18.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,43.0,2.0,0.0,36.0,9.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0
1772,CHEMBL2087620,2.69,CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cncn6C)c3C1=O,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,41.0,15.0,0.0,48.0,8.0,0.0,32.0,12.0,12.0,26.0,17.0,13.0,44.0,11.0,1.0,54.0,2.0,0.0,55.0,0.0,1.0,55.0,1.0,0.0,56.0,0.0,0.0,55.0,1.0,0.0,35.0,21.0,0.0,47.0,8.0,1.0,44.0,11.0,1.0,43.0,13.0,0.0,51.0,5.0,0.0,56.0,0.0,0.0,54.0,2.0,0.0,55.0,1.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,32.0,24.0,0.0,8.0,25.0,23.0,20.0,34.0,2.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,43.0,13.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0
1773,CHEMBL1288164,2.01,NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(F)cc4,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,41.0,4.0,0.0,36.0,9.0,0.0,43.0,2.0,0.0,30.0,11.0,4.0,23.0,15.0,7.0,30.0,14.0,1.0,39.0,4.0,2.0,42.0,3.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,43.0,2.0,0.0,29.0,16.0,0.0,44.0,1.0,0.0,35.0,9.0,1.0,28.0,16.0,1.0,38.0,7.0,0.0,45.0,0.0,0.0,43.0,2.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,17.0,27.0,1.0,12.0,23.0,10.0,28.0,17.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,43.0,2.0,0.0,36.0,9.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0
1774,CHEMBL1917423,2.0,Cc1c(Sc2ccc(Cl)cc2)c3cccc(Cl)c3n1CC(=O)O,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,35.0,1.0,0.0,28.0,8.0,0.0,24.0,12.0,0.0,31.0,5.0,0.0,20.0,11.0,5.0,19.0,3.0,14.0,28.0,8.0,0.0,34.0,2.0,0.0,31.0,1.0,4.0,31.0,5.0,0.0,36.0,0.0,0.0,34.0,2.0,0.0,23.0,13.0,0.0,31.0,5.0,0.0,29.0,7.0,0.0,29.0,7.0,0.0,32.0,4.0,0.0,31.0,5.0,0.0,28.0,8.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,10.0,26.0,0.0,1.0,13.0,22.0,12.0,24.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,32.0,4.0,0.0,27.0,9.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0
1775,CHEMBL1490,2.68,OC(CCN1CCCCC1)(C2CCCCC2)c3ccccc3,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,52.0,1.0,0.0,52.0,1.0,0.0,28.0,25.0,0.0,53.0,0.0,0.0,46.0,7.0,0.0,35.0,15.0,3.0,37.0,13.0,3.0,43.0,9.0,1.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,52.0,1.0,0.0,23.0,30.0,0.0,53.0,0.0,0.0,51.0,2.0,0.0,45.0,8.0,0.0,46.0,7.0,0.0,50.0,3.0,0.0,52.0,1.0,0.0,52.0,1.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,17.0,24.0,12.0,5.0,19.0,29.0,23.0,30.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,48.0,5.0,0.0,35.0,18.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0
1776,CHEMBL1289113,2.63,Fc1ccc(N2CCN(CC2)C(=O)COCc3ccncc3)c(Cl)c1,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,28.0,16.0,0.0,42.0,2.0,0.0,26.0,16.0,2.0,22.0,16.0,6.0,31.0,12.0,1.0,43.0,1.0,0.0,43.0,0.0,1.0,43.0,1.0,0.0,44.0,0.0,0.0,38.0,6.0,0.0,25.0,19.0,0.0,44.0,0.0,0.0,32.0,12.0,0.0,29.0,15.0,0.0,41.0,3.0,0.0,43.0,1.0,0.0,43.0,1.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,12.0,25.0,7.0,6.0,22.0,16.0,35.0,9.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,42.0,2.0,0.0,33.0,11.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0
1777,CHEMBL1778992,2.0,COc1cc(F)ccc1c2cncc(CNC[C@@H]3CCCO3)n2,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,42.0,1.0,0.0,29.0,14.0,0.0,42.0,1.0,0.0,27.0,12.0,4.0,21.0,16.0,6.0,32.0,10.0,1.0,42.0,1.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,38.0,5.0,0.0,27.0,16.0,0.0,42.0,1.0,0.0,29.0,14.0,0.0,32.0,10.0,1.0,41.0,2.0,0.0,42.0,1.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,15.0,28.0,0.0,10.0,25.0,8.0,34.0,9.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,38.0,5.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0
1778,CHEMBL66089,3.2,Nc1ncnc2nc(cc(c3cccc(Br)c3)c12)c4ccc(nc4)N5CCOCC5,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,47.0,2.0,0.0,49.0,0.0,0.0,48.0,1.0,0.0,25.0,23.0,1.0,21.0,19.0,9.0,37.0,12.0,0.0,49.0,0.0,0.0,48.0,1.0,0.0,48.0,0.0,1.0,48.0,0.0,1.0,47.0,2.0,0.0,48.0,1.0,0.0,49.0,0.0,0.0,39.0,10.0,0.0,38.0,11.0,0.0,47.0,2.0,0.0,49.0,0.0,0.0,47.0,2.0,0.0,47.0,2.0,0.0,48.0,1.0,0.0,49.0,0.0,0.0,17.0,31.0,1.0,15.0,21.0,13.0,32.0,17.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,47.0,2.0,0.0,39.0,10.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0
1779,CHEMBL365123,1.19,CC1=CN(Cc2ccccc2)C(=O)NC1=O,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,27.0,1.0,0.0,28.0,0.0,0.0,26.0,1.0,1.0,16.0,9.0,3.0,15.0,10.0,3.0,24.0,4.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,27.0,1.0,0.0,20.0,8.0,0.0,24.0,4.0,0.0,22.0,6.0,0.0,22.0,6.0,0.0,27.0,1.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,13.0,15.0,0.0,13.0,15.0,25.0,3.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,22.0,6.0,0.0,17.0,11.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0
